0.000118673233252	0.000692760651195	2
5.93366166261e-05	0.000346380325598	1
0.000296683083131	0.00173190162799	5
0.000237346466504	0.00138552130239	4
0.000237346466504	0.00138552130239	4
0.000237346466504	0.00138552130239	4
0.000237346466504	0.00138552130239	4
0.000118673233252	0.000692760651195	2
0.000356019699757	0.00207828195359	6
0.000178009849878	0.00103914097679	3
0.000356019699757	0.00207828195359	6
0.000296683083131	0.00173190162799	5
0.000178009849878	0.00103914097679	3
0.000474692933009	0.00277104260478	8
0.000356019699757	0.00207828195359	6
0.000652702782887	0.00381018358157	11
0.000356019699757	0.00207828195359	6
0.000474692933009	0.00277104260478	8
0.000296683083131	0.00173190162799	5
0.000474692933009	0.00277104260478	8
0.000830712632766	0.00484932455837	14
0.00077137601614	0.00450294423277	13
0.000593366166261	0.00346380325598	10
0.000415356316383	0.00242466227918	7
0.000534029549635	0.00311742293038	9
0.000593366166261	0.00346380325598	10
0.000178009849878	0.00103914097679	3
0.000296683083131	0.00173190162799	5
0.000296683083131	0.00173190162799	5
0.000415356316383	0.00242466227918	7
0.000356019699757	0.00207828195359	6
0.000534029549635	0.00311742293038	9
0.000474692933009	0.00277104260478	8
0.000356019699757	0.00207828195359	6
0.000474692933009	0.00277104260478	8
0.000356019699757	0.00207828195359	6
0.000712039399513	0.00415656390717	12
0.000474692933009	0.00277104260478	8
0.000712039399513	0.00415656390717	12
0.000474692933009	0.00277104260478	8
0.000296683083131	0.00173190162799	5
0.000118673233252	0.000692760651195	2
0.000474692933009	0.00277104260478	8
0.000237346466504	0.00138552130239	4
0.000415356316383	0.00242466227918	7
0.000593366166261	0.00346380325598	10
0.000534029549635	0.00311742293038	9
0.000593366166261	0.00346380325598	10
0.000415356316383	0.00242466227918	7
0.000593366166261	0.00346380325598	10
0.000534029549635	0.00311742293038	9
0.000296683083131	0.00173190162799	5
0.000593366166261	0.00346380325598	10
0.000415356316383	0.00242466227918	7
0.000534029549635	0.00311742293038	9
0.000652702782887	0.00381018358157	11
0.000415356316383	0.00242466227918	7
0.000593366166261	0.00346380325598	10
0.000474692933009	0.00277104260478	8
0.000118673233252	0.000692760651195	2
0.000593366166261	0.00346380325598	10
0.000593366166261	0.00346380325598	10
0.000356019699757	0.00207828195359	6
0.000415356316383	0.00242466227918	7
0.000356019699757	0.00207828195359	6
0.000296683083131	0.00173190162799	5
0.000356019699757	0.00207828195359	6
0.000474692933009	0.00277104260478	8
0.000830712632766	0.00484932455837	14
0.000356019699757	0.00207828195359	6
0.000415356316383	0.00242466227918	7
0.000474692933009	0.00277104260478	8
0.000415356316383	0.00242466227918	7
0.000415356316383	0.00242466227918	7
0.000474692933009	0.00277104260478	8
0.000415356316383	0.00242466227918	7
0.000356019699757	0.00207828195359	6
0.000415356316383	0.00242466227918	7
0.000237346466504	0.00138552130239	4
0.000415356316383	0.00242466227918	7
0.000415356316383	0.00242466227918	7
0.000296683083131	0.00173190162799	5
0.000652702782887	0.00381018358157	11
0.000356019699757	0.00207828195359	6
0.00077137601614	0.00450294423277	13
0.000534029549635	0.00311742293038	9
0.000237346466504	0.00138552130239	4
0.000237346466504	0.00138552130239	4
0.000296683083131	0.00173190162799	5
0.000415356316383	0.00242466227918	7
0.000474692933009	0.00277104260478	8
0.000415356316383	0.00242466227918	7
0.000356019699757	0.00207828195359	6
0.000356019699757	0.00207828195359	6
0.000296683083131	0.00173190162799	5
0.000178009849878	0.00103914097679	3
0.000415356316383	0.00242466227918	7
0.000415356316383	0.00242466227918	7
0.000356019699757	0.00207828195359	6
0.000178009849878	0.00103914097679	3
0.00225479143179	0.0131624523727	38
0.00225479143179	0.0131624523727	38
0.00154275203228	0.00900588846554	26
0.00207678158191	0.0121233113959	35
0.00166142526553	0.00969864911673	28
0.00189877173204	0.0110841704191	32
0.00183943511541	0.0107377900935	31
0.00172076188216	0.0100450294423	29
0.00201744496529	0.0117769310703	34
0.00207678158191	0.0121233113959	35
0.00160208864891	0.00935226879113	27
0.00148341541565	0.00865950813994	25
0.00148341541565	0.00865950813994	25
0.00178009849878	0.0103914097679	30
0.00148341541565	0.00865950813994	25
0.00154275203228	0.00900588846554	26
0.00195810834866	0.0114305507447	33
0.00243280128167	0.0142015933495	41
0.00166142526553	0.00969864911673	28
0.00237346466504	0.0138552130239	40
0.00154275203228	0.00900588846554	26
0.00183943511541	0.0107377900935	31
0.00231412804842	0.0135088326983	39
0.00189877173204	0.0110841704191	32
0.0024921378983	0.0145479736751	42
0.00160208864891	0.00935226879113	27
0.00172076188216	0.0100450294423	29
0.00207678158191	0.0121233113959	35
0.00160208864891	0.00935226879113	27
0.00100872248264	0.00588846553516	17
0.00183943511541	0.0107377900935	31
0.00189877173204	0.0110841704191	32
0.00189877173204	0.0110841704191	32
0.00148341541565	0.00865950813994	25
0.00207678158191	0.0121233113959	35
0.00237346466504	0.0138552130239	40
0.00142407879903	0.00831312781434	24
0.00195810834866	0.0114305507447	33
0.00154275203228	0.00900588846554	26
0.00160208864891	0.00935226879113	27
0.00100872248264	0.00588846553516	17
0.00195810834866	0.0114305507447	33
0.00148341541565	0.00865950813994	25
0.00154275203228	0.00900588846554	26
0.00183943511541	0.0107377900935	31
0.00213611819854	0.0124696917215	36
0.00178009849878	0.0103914097679	30
0.00124606894915	0.00727398683755	21
0.00183943511541	0.0107377900935	31
0.00166142526553	0.00969864911673	28
0.00148341541565	0.00865950813994	25
0.00118673233252	0.00692760651195	20
0.00207678158191	0.0121233113959	35
0.00166142526553	0.00969864911673	28
0.00106805909927	0.00623484586076	18
0.00201744496529	0.0117769310703	34
0.00178009849878	0.0103914097679	30
0.00154275203228	0.00900588846554	26
0.00195810834866	0.0114305507447	33
0.00201744496529	0.0117769310703	34
0.00172076188216	0.0100450294423	29
0.00189877173204	0.0110841704191	32
0.00160208864891	0.00935226879113	27
0.00160208864891	0.00935226879113	27
